,일시,기상온도,기상습도,tem_in_loc1,hum_in_loc1,tem_coil_loc1,tem_out_loc1,hum_out_loc1,cond_loc1,24시간,48시간,24,48
351,2016-05-14 21:00:00,2.9,93.4,9.0,73.66,7.39,4.9,95.18,0,2016-05-13 21:00:00,2016-05-12 21:00:00,0.0,0.0
352,2016-05-15 00:00:00,3.0,93.4,9.0,74.05,7.39,4.93,95.12,0,2016-05-14 00:00:00,2016-05-13 00:00:00,0.0,0.0
353,2016-05-15 03:00:00,3.3,93.4,9.0,74.42,7.43,4.72,94.99,0,2016-05-14 03:00:00,2016-05-13 03:00:00,0.0,0.0
354,2016-05-15 06:00:00,3.1,93.4,8.8,74.48,7.5,4.54,95.3,0,2016-05-14 06:00:00,2016-05-13 06:00:00,0.0,0.0
355,2016-05-15 09:00:00,3.1,93.4,8.6,74.85,7.35,4.6,95.51,0,2016-05-14 09:00:00,2016-05-13 09:00:00,0.0,0.0
356,2016-05-15 12:00:00,2.8,93.4,8.6,75.06,7.39,4.75,95.48,0,2016-05-14 12:00:00,2016-05-13 12:00:00,0.0,0.0
357,2016-05-15 15:00:00,2.4,93.4,8.5,75.4,7.43,4.51,95.39,0,2016-05-14 15:00:00,2016-05-13 15:00:00,0.0,0.0
358,2016-05-15 18:00:00,3.0,93.4,8.4,75.55,7.28,4.05,95.18,0,2016-05-14 18:00:00,2016-05-13 18:00:00,0.0,0.0
359,2016-05-15 21:00:00,3.3,93.4,8.4,75.24,7.5,4.38,95.57,0,2016-05-14 21:00:00,2016-05-13 21:00:00,0.0,0.0
360,2016-05-16 00:00:00,3.4,93.4,8.5,75.4,7.31,4.69,95.7,0,2016-05-15 00:00:00,2016-05-14 00:00:00,0.0,0.0
361,2016-05-16 03:00:00,3.7,93.4,8.6,75.37,7.35,4.75,95.21,0,2016-05-15 03:00:00,2016-05-14 03:00:00,0.0,0.0
362,2016-05-16 06:00:00,4.4,93.4,8.8,75.46,7.43,5.42,95.12,0,2016-05-15 06:00:00,2016-05-14 06:00:00,0.0,0.0
363,2016-05-16 09:00:00,5.3,93.4,9.0,74.76,7.39,6.06,94.81,0,2016-05-15 09:00:00,2016-05-14 09:00:00,0.0,0.0
364,2016-05-16 12:00:00,6.7,93.4,9.3,74.73,7.47,7.1,93.86,0,2016-05-15 12:00:00,2016-05-14 12:00:00,0.0,0.0
365,2016-05-16 15:00:00,9.2,93.4,9.6,74.39,7.58,9.39,86.2,0,2016-05-15 15:00:00,2016-05-14 15:00:00,0.0,0.0
366,2016-05-16 18:00:00,12.4,93.4,10.2,73.63,7.66,12.23,68.65,0,2016-05-15 18:00:00,2016-05-14 18:00:00,0.0,0.0
367,2016-05-16 21:00:00,14.2,92.2,10.6,73.32,7.73,10.79,65.42,0,2016-05-15 21:00:00,2016-05-14 21:00:00,0.0,0.0
368,2016-05-17 00:00:00,15.7,62.3,11.0,72.16,7.77,11.43,65.84,0,2016-05-16 00:00:00,2016-05-15 00:00:00,0.0,0.0
369,2016-05-17 03:00:00,11.0,78.2,11.2,65.9,8.57,6.25,83.79,0,2016-05-16 03:00:00,2016-05-15 03:00:00,0.0,0.0
370,2016-05-17 06:00:00,6.8,93.4,10.7,66.3,8.27,5.18,86.45,0,2016-05-16 06:00:00,2016-05-15 06:00:00,0.0,0.0
371,2016-05-17 09:00:00,4.9,93.4,10.4,66.03,8.34,5.48,88.74,0,2016-05-16 09:00:00,2016-05-15 09:00:00,0.0,0.0
372,2016-05-17 12:00:00,3.9,93.4,10.4,65.35,8.34,5.15,88.74,0,2016-05-16 12:00:00,2016-05-15 12:00:00,0.0,0.0
373,2016-05-17 15:00:00,3.5,93.4,10.3,65.51,8.23,5.09,89.01,0,2016-05-16 15:00:00,2016-05-15 15:00:00,0.0,0.0
374,2016-05-17 18:00:00,3.3,93.4,10.1,66.39,8.23,4.6,90.35,0,2016-05-16 18:00:00,2016-05-15 18:00:00,0.0,0.0
375,2016-05-17 21:00:00,3.4,93.4,9.7,66.82,8.15,4.23,91.45,0,2016-05-16 21:00:00,2016-05-15 21:00:00,0.0,0.0
376,2016-05-18 00:00:00,5.9,93.4,9.6,68.13,8.19,4.23,92.03,0,2016-05-17 00:00:00,2016-05-16 00:00:00,0.0,0.0
377,2016-05-18 03:00:00,6.8,93.4,9.8,67.74,8.19,4.08,92.52,0,2016-05-17 03:00:00,2016-05-16 03:00:00,0.0,0.0
378,2016-05-18 06:00:00,6.5,93.4,9.7,68.04,8.19,3.96,92.89,0,2016-05-17 06:00:00,2016-05-16 06:00:00,0.0,0.0
379,2016-05-18 09:00:00,6.9,93.4,9.5,69.32,8.15,3.65,93.28,0,2016-05-17 09:00:00,2016-05-16 09:00:00,0.0,0.0
380,2016-05-18 12:00:00,7.2,93.4,9.5,68.53,8.0,4.78,94.63,0,2016-05-17 12:00:00,2016-05-16 12:00:00,0.0,0.0
381,2016-05-18 15:00:00,7.5,93.4,9.4,68.96,8.15,5.18,93.44,0,2016-05-17 15:00:00,2016-05-16 15:00:00,0.0,0.0
382,2016-05-18 18:00:00,7.7,93.4,9.3,68.93,8.12,5.02,92.0,0,2016-05-17 18:00:00,2016-05-16 18:00:00,0.0,0.0
383,2016-05-18 21:00:00,6.8,93.4,9.2,68.8,8.08,4.69,91.18,0,2016-05-17 21:00:00,2016-05-16 21:00:00,0.0,0.0
384,2016-05-19 00:00:00,7.1,93.4,9.2,68.96,8.08,5.54,90.96,0,2016-05-18 00:00:00,2016-05-17 00:00:00,0.0,0.0
385,2016-05-19 03:00:00,6.8,93.4,9.2,69.2,8.08,5.73,89.44,0,2016-05-18 03:00:00,2016-05-17 03:00:00,0.0,0.0
386,2016-05-19 06:00:00,6.9,93.4,9.0,70.33,8.12,5.48,87.85,0,2016-05-18 06:00:00,2016-05-17 06:00:00,0.0,0.0
387,2016-05-19 09:00:00,7.1,93.4,8.9,71.4,8.08,5.63,88.64,0,2016-05-18 09:00:00,2016-05-17 09:00:00,0.0,0.0
388,2016-05-19 12:00:00,5.3,93.4,9.0,70.54,8.04,5.91,88.92,0,2016-05-18 12:00:00,2016-05-17 12:00:00,0.0,0.0
389,2016-05-19 15:00:00,5.0,93.4,9.0,71.46,8.08,5.7,88.43,0,2016-05-18 15:00:00,2016-05-17 15:00:00,0.0,0.0
390,2016-05-19 18:00:00,5.2,93.4,8.9,71.46,8.0,5.54,89.19,0,2016-05-18 18:00:00,2016-05-17 18:00:00,0.0,0.0
391,2016-05-19 21:00:00,5.7,93.4,8.8,73.08,8.0,5.91,89.56,0,2016-05-18 21:00:00,2016-05-17 21:00:00,0.0,0.0
392,2016-05-20 00:00:00,7.7,93.4,9.0,72.65,8.04,7.1,88.1,0,2016-05-19 00:00:00,2016-05-18 00:00:00,0.0,0.0
393,2016-05-20 03:00:00,8.3,89.4,9.3,72.04,8.04,9.51,79.0,0,2016-05-19 03:00:00,2016-05-18 03:00:00,0.0,0.0
394,2016-05-20 06:00:00,10.9,74.4,9.6,73.11,8.0,11.34,70.05,0,2016-05-19 06:00:00,2016-05-18 06:00:00,0.0,0.0
395,2016-05-20 09:00:00,12.7,69.3,9.8,75.43,8.19,13.97,56.2,0,2016-05-19 09:00:00,2016-05-18 09:00:00,0.0,0.0
396,2016-05-20 12:00:00,13.6,65.6,10.4,74.05,8.19,15.98,47.71,0,2016-05-19 12:00:00,2016-05-18 12:00:00,0.0,0.0
397,2016-05-20 15:00:00,14.6,62.2,10.8,72.83,8.31,18.42,42.28,0,2016-05-19 15:00:00,2016-05-18 15:00:00,0.0,0.0
398,2016-05-20 18:00:00,16.1,60.4,11.3,72.04,8.5,19.22,38.19,0,2016-05-19 18:00:00,2016-05-18 18:00:00,0.0,0.0
399,2016-05-20 21:00:00,14.6,73.6,15.0,66.54,9.91,16.01,58.94,0,2016-05-19 21:00:00,2016-05-18 21:00:00,0.0,0.0
400,2016-05-21 00:00:00,13.3,81.3,14.8,67.12,9.76,14.76,63.31,0,2016-05-20 00:00:00,2016-05-19 00:00:00,0.0,0.0
401,2016-05-21 03:00:00,12.6,83.7,14.6,67.4,10.02,14.27,65.32,0,2016-05-20 03:00:00,2016-05-19 03:00:00,0.0,0.0
402,2016-05-21 06:00:00,12.0,86.1,14.6,68.01,10.02,13.57,67.58,0,2016-05-20 06:00:00,2016-05-19 06:00:00,0.0,0.0
403,2016-05-21 09:00:00,11.6,87.9,14.4,67.95,9.98,13.02,69.87,0,2016-05-20 09:00:00,2016-05-19 09:00:00,0.0,0.0
404,2016-05-21 12:00:00,11.4,89.6,14.2,68.38,10.06,12.81,71.18,0,2016-05-20 12:00:00,2016-05-19 12:00:00,0.0,0.0
405,2016-05-21 15:00:00,11.1,91.4,14.1,68.5,10.14,12.63,71.7,0,2016-05-20 15:00:00,2016-05-19 15:00:00,0.0,0.0
406,2016-05-21 18:00:00,11.0,92.4,14.0,68.93,9.98,12.5,72.01,0,2016-05-20 18:00:00,2016-05-19 18:00:00,0.0,0.0
407,2016-05-21 21:00:00,10.9,92.5,13.9,68.8,10.06,12.11,72.99,0,2016-05-20 21:00:00,2016-05-19 21:00:00,0.0,0.0
408,2016-05-22 00:00:00,11.0,92.6,13.7,69.41,10.06,11.62,75.79,0,2016-05-21 00:00:00,2016-05-20 00:00:00,0.0,0.0
409,2016-05-22 03:00:00,11.0,93.1,13.5,70.09,10.1,11.28,77.75,0,2016-05-21 03:00:00,2016-05-20 03:00:00,0.0,0.0
410,2016-05-22 06:00:00,10.9,93.4,13.3,70.73,10.06,10.85,78.88,0,2016-05-21 06:00:00,2016-05-20 06:00:00,0.0,0.0
411,2016-05-22 09:00:00,10.7,93.4,13.3,71.06,10.02,10.95,79.73,0,2016-05-21 09:00:00,2016-05-20 09:00:00,0.0,0.0
412,2016-05-22 12:00:00,10.5,93.4,13.2,71.79,10.02,11.19,79.27,0,2016-05-21 12:00:00,2016-05-20 12:00:00,0.0,0.0
413,2016-05-22 15:00:00,10.3,93.4,13.0,72.25,10.02,11.01,79.76,0,2016-05-21 15:00:00,2016-05-20 15:00:00,0.0,0.0
414,2016-05-22 18:00:00,9.9,93.4,12.9,73.02,10.06,10.76,80.25,0,2016-05-21 18:00:00,2016-05-20 18:00:00,0.0,0.0
415,2016-05-22 21:00:00,9.8,93.4,12.8,73.14,10.02,10.49,80.65,0,2016-05-21 21:00:00,2016-05-20 21:00:00,0.0,0.0
416,2016-05-23 00:00:00,9.7,93.4,12.7,73.08,10.06,10.24,81.35,0,2016-05-22 00:00:00,2016-05-21 00:00:00,0.0,0.0
417,2016-05-23 03:00:00,9.0,93.4,12.6,72.86,10.1,10.06,81.72,0,2016-05-22 03:00:00,2016-05-21 03:00:00,0.0,0.0
418,2016-05-23 06:00:00,9.2,93.4,12.5,72.62,10.1,9.42,82.75,0,2016-05-22 06:00:00,2016-05-21 06:00:00,0.0,0.0
419,2016-05-23 09:00:00,9.2,93.4,12.3,72.41,9.95,8.81,85.13,0,2016-05-22 09:00:00,2016-05-21 09:00:00,0.0,0.0
420,2016-05-23 12:00:00,9.1,93.4,12.1,72.34,9.98,8.75,85.2,0,2016-05-22 12:00:00,2016-05-21 12:00:00,0.0,0.0
421,2016-05-23 15:00:00,9.7,93.4,11.9,72.59,9.95,9.11,84.58,0,2016-05-22 15:00:00,2016-05-21 15:00:00,0.0,0.0
422,2016-05-23 18:00:00,9.8,93.4,11.8,72.77,9.98,9.05,84.22,0,2016-05-22 18:00:00,2016-05-21 18:00:00,0.0,0.0
423,2016-05-23 21:00:00,10.2,93.4,12.0,72.07,9.95,8.9,85.07,0,2016-05-22 21:00:00,2016-05-21 21:00:00,0.0,0.0
424,2016-05-24 00:00:00,10.4,93.3,11.7,73.14,9.95,8.93,85.16,0,2016-05-23 00:00:00,2016-05-22 00:00:00,0.0,0.0
425,2016-05-24 03:00:00,10.5,93.4,11.8,72.8,10.02,9.21,85.23,0,2016-05-23 03:00:00,2016-05-22 03:00:00,0.0,0.0
426,2016-05-24 06:00:00,10.4,90.8,11.5,74.05,9.91,9.69,83.82,0,2016-05-23 06:00:00,2016-05-22 06:00:00,0.0,0.0
427,2016-05-24 09:00:00,11.0,87.5,11.7,74.18,9.98,11.22,76.59,0,2016-05-23 09:00:00,2016-05-22 09:00:00,0.0,0.0
428,2016-05-24 12:00:00,12.1,80.9,12.0,74.11,10.02,12.96,68.93,0,2016-05-23 12:00:00,2016-05-22 12:00:00,0.0,0.0
429,2016-05-24 15:00:00,13.0,78.7,12.2,74.48,9.98,15.1,62.27,0,2016-05-23 15:00:00,2016-05-22 15:00:00,0.0,0.0
430,2016-05-24 18:00:00,13.9,76.5,12.5,74.69,10.1,17.6,52.96,0,2016-05-23 18:00:00,2016-05-22 18:00:00,0.0,0.0
431,2016-05-24 21:00:00,15.1,75.4,12.9,74.6,10.21,19.98,46.0,0,2016-05-23 21:00:00,2016-05-22 21:00:00,0.0,0.0
432,2016-05-25 00:00:00,15.3,71.3,13.3,73.99,10.29,22.0,41.24,0,2016-05-24 00:00:00,2016-05-23 00:00:00,0.0,0.0
433,2016-05-25 03:00:00,16.0,69.6,13.7,73.2,10.37,22.79,36.51,0,2016-05-24 03:00:00,2016-05-23 03:00:00,0.0,0.0
434,2016-05-25 06:00:00,17.0,67.3,14.1,71.46,10.63,21.75,38.64,0,2016-05-24 06:00:00,2016-05-23 06:00:00,0.0,0.0
435,2016-05-25 09:00:00,17.6,64.9,14.5,69.75,10.63,21.57,40.87,0,2016-05-24 09:00:00,2016-05-23 09:00:00,0.0,0.0
436,2016-05-25 12:00:00,18.5,63.3,14.8,67.83,10.86,21.05,42.98,0,2016-05-24 12:00:00,2016-05-23 12:00:00,0.0,0.0
437,2016-05-25 15:00:00,18.2,61.6,15.1,66.94,10.86,20.53,43.28,0,2016-05-24 15:00:00,2016-05-23 15:00:00,0.0,0.0
438,2016-05-25 18:00:00,18.5,60.8,15.5,66.33,11.01,20.62,43.22,0,2016-05-24 18:00:00,2016-05-23 18:00:00,0.0,0.0
439,2016-05-25 21:00:00,19.0,62.4,15.6,65.42,11.09,20.2,43.1,0,2016-05-24 21:00:00,2016-05-23 21:00:00,0.0,0.0
440,2016-05-26 00:00:00,13.3,89.7,16.3,65.29,11.93,14.73,69.51,0,2016-05-25 00:00:00,2016-05-24 00:00:00,0.0,0.0
441,2016-05-26 03:00:00,13.0,92.4,16.0,67.22,11.85,14.09,72.8,0,2016-05-25 03:00:00,2016-05-24 03:00:00,0.0,0.0
442,2016-05-26 06:00:00,12.8,93.3,15.8,68.93,11.89,13.75,75.49,0,2016-05-25 06:00:00,2016-05-24 06:00:00,0.0,0.0
443,2016-05-26 09:00:00,12.8,93.2,15.7,69.17,11.85,13.72,75.0,0,2016-05-25 09:00:00,2016-05-24 09:00:00,0.0,0.0
444,2016-05-26 12:00:00,13.0,92.7,15.6,69.2,11.97,13.97,73.53,0,2016-05-25 12:00:00,2016-05-24 12:00:00,0.0,0.0
445,2016-05-26 15:00:00,13.1,93.1,15.5,70.02,11.82,13.82,74.42,0,2016-05-25 15:00:00,2016-05-24 15:00:00,0.0,0.0
446,2016-05-26 18:00:00,12.9,93.4,15.4,70.88,11.82,13.69,77.59,0,2016-05-25 18:00:00,2016-05-24 18:00:00,0.0,0.0
447,2016-05-26 21:00:00,11.7,93.4,15.4,71.49,11.97,13.48,76.95,0,2016-05-25 21:00:00,2016-05-24 21:00:00,0.0,0.0
448,2016-05-27 00:00:00,12.5,93.4,15.1,72.34,11.97,13.02,80.4,0,2016-05-26 00:00:00,2016-05-25 00:00:00,0.0,0.0
449,2016-05-27 03:00:00,12.2,93.4,15.1,73.5,11.82,12.29,82.2,0,2016-05-26 03:00:00,2016-05-25 03:00:00,0.0,0.0
450,2016-05-27 06:00:00,11.9,93.4,14.8,73.11,11.89,11.95,84.07,0,2016-05-26 06:00:00,2016-05-25 06:00:00,0.0,0.0
451,2016-05-27 09:00:00,12.6,93.4,14.7,73.44,11.85,11.71,84.77,0,2016-05-26 09:00:00,2016-05-25 09:00:00,0.0,0.0
452,2016-05-27 12:00:00,12.8,93.4,14.7,74.48,12.08,11.92,85.1,0,2016-05-26 12:00:00,2016-05-25 12:00:00,0.0,0.0
453,2016-05-27 15:00:00,12.9,93.4,14.7,74.08,11.97,12.17,85.1,0,2016-05-26 15:00:00,2016-05-25 15:00:00,0.0,0.0
454,2016-05-27 21:00:00,13.0,93.4,14.7,74.57,12.08,12.38,84.71,0,2016-05-26 21:00:00,2016-05-25 21:00:00,0.0,0.0
455,2016-05-28 00:00:00,12.9,93.4,14.6,75.12,11.85,12.32,83.91,0,2016-05-27 00:00:00,2016-05-26 00:00:00,0.0,0.0
456,2016-05-28 03:00:00,12.8,93.4,14.6,74.85,11.93,12.81,81.72,0,2016-05-27 03:00:00,2016-05-26 03:00:00,0.0,0.0
457,2016-05-28 06:00:00,12.5,93.4,14.7,75.27,11.89,13.17,81.2,0,2016-05-27 06:00:00,2016-05-26 06:00:00,0.0,0.0
458,2016-05-28 09:00:00,12.3,93.4,14.7,75.92,12.08,12.66,81.65,0,2016-05-27 09:00:00,2016-05-26 09:00:00,0.0,0.0
459,2016-05-28 12:00:00,12.2,93.4,14.6,75.43,12.16,11.95,82.6,0,2016-05-27 12:00:00,2016-05-26 12:00:00,0.0,0.0
460,2016-05-28 15:00:00,12.3,93.4,14.6,75.37,12.01,12.01,84.19,0,2016-05-27 15:00:00,2016-05-26 15:00:00,0.0,0.0
461,2016-05-28 18:00:00,12.5,93.4,14.6,75.58,12.01,11.8,84.43,0,2016-05-27 18:00:00,2016-05-26 18:00:00,,0.0
462,2016-05-28 21:00:00,12.3,93.4,14.4,75.76,12.05,12.2,85.35,0,2016-05-27 21:00:00,2016-05-26 21:00:00,0.0,0.0
463,2016-05-29 00:00:00,11.7,93.4,14.5,75.79,12.05,12.35,84.25,0,2016-05-28 00:00:00,2016-05-27 00:00:00,0.0,0.0
464,2016-05-29 03:00:00,11.8,93.4,14.5,76.01,12.08,12.35,83.97,0,2016-05-28 03:00:00,2016-05-27 03:00:00,0.0,0.0
465,2016-05-29 06:00:00,12.4,93.4,14.5,75.85,12.08,12.41,83.79,0,2016-05-28 06:00:00,2016-05-27 06:00:00,0.0,0.0
466,2016-05-29 09:00:00,13.1,93.4,14.6,76.01,11.93,12.99,81.87,0,2016-05-28 09:00:00,2016-05-27 09:00:00,0.0,0.0
467,2016-05-29 12:00:00,13.1,93.4,14.8,76.28,12.16,13.79,78.97,0,2016-05-28 12:00:00,2016-05-27 12:00:00,0.0,0.0
468,2016-05-29 15:00:00,13.6,91.1,14.9,76.34,12.08,14.43,73.9,0,2016-05-28 15:00:00,2016-05-27 15:00:00,0.0,0.0
469,2016-05-29 18:00:00,13.8,88.3,15.1,76.01,12.31,13.97,76.98,0,2016-05-28 18:00:00,2016-05-27 18:00:00,0.0,
470,2016-05-29 21:00:00,14.0,86.8,15.2,75.4,12.24,14.7,72.53,0,2016-05-28 21:00:00,2016-05-27 21:00:00,0.0,0.0
471,2016-05-30 00:00:00,14.2,84.6,15.3,74.66,12.35,15.19,69.51,0,2016-05-29 00:00:00,2016-05-28 00:00:00,0.0,0.0
472,2016-05-30 03:00:00,14.8,83.3,15.5,73.96,12.35,15.46,68.5,0,2016-05-29 03:00:00,2016-05-28 03:00:00,0.0,0.0
473,2016-05-30 06:00:00,15.1,81.7,15.6,72.89,12.43,15.19,68.62,0,2016-05-29 06:00:00,2016-05-28 06:00:00,0.0,0.0
474,2016-05-30 09:00:00,15.6,80.7,15.8,72.95,12.46,15.83,66.88,0,2016-05-29 09:00:00,2016-05-28 09:00:00,0.0,0.0
475,2016-05-30 12:00:00,11.8,77.2,12.1,65.29,9.57,8.9,72.95,0,2016-05-29 12:00:00,2016-05-28 12:00:00,0.0,0.0
476,2016-05-30 15:00:00,4.5,93.4,11.0,65.11,9.53,5.63,88.0,0,2016-05-29 15:00:00,2016-05-28 15:00:00,0.0,0.0
477,2016-05-30 18:00:00,4.4,93.4,11.0,65.08,9.49,5.63,87.97,0,2016-05-29 18:00:00,2016-05-28 18:00:00,0.0,0.0
478,2016-05-30 21:00:00,4.7,93.4,11.1,65.02,9.6,5.79,88.06,0,2016-05-29 21:00:00,2016-05-28 21:00:00,0.0,0.0
479,2016-05-31 00:00:00,4.8,93.4,11.0,66.03,9.6,5.82,88.13,0,2016-05-30 00:00:00,2016-05-29 00:00:00,0.0,0.0
480,2016-05-31 03:00:00,4.8,93.4,10.9,66.61,9.49,5.88,88.13,0,2016-05-30 03:00:00,2016-05-29 03:00:00,0.0,0.0
481,2016-05-31 06:00:00,4.8,93.4,10.8,66.48,9.6,5.67,87.82,0,2016-05-30 06:00:00,2016-05-29 06:00:00,0.0,0.0
482,2016-05-31 09:00:00,4.9,93.4,10.8,66.67,9.57,5.7,87.82,0,2016-05-30 09:00:00,2016-05-29 09:00:00,0.0,0.0
483,2016-05-31 12:00:00,4.8,93.4,10.7,66.79,9.83,5.79,87.61,0,2016-05-30 12:00:00,2016-05-29 12:00:00,0.0,0.0
484,2016-05-31 15:00:00,4.9,93.4,10.8,65.84,9.37,5.76,87.52,0,2016-05-30 15:00:00,2016-05-29 15:00:00,0.0,0.0
485,2016-05-31 18:00:00,4.9,93.4,10.9,65.6,9.37,5.85,87.52,0,2016-05-30 18:00:00,2016-05-29 18:00:00,0.0,0.0
486,2016-05-31 21:00:00,5.0,93.4,10.8,66.06,9.45,5.85,87.52,0,2016-05-30 21:00:00,2016-05-29 21:00:00,0.0,0.0
487,2016-06-01 00:00:00,5.0,93.4,10.9,65.35,9.45,5.85,87.61,0,2016-05-31 00:00:00,2016-05-30 00:00:00,0.0,0.0
488,2016-06-01 03:00:00,5.0,93.4,11.0,65.78,9.49,5.82,87.48,0,2016-05-31 03:00:00,2016-05-30 03:00:00,0.0,0.0
489,2016-06-01 06:00:00,5.0,93.4,11.0,65.75,9.45,5.91,87.45,0,2016-05-31 06:00:00,2016-05-30 06:00:00,0.0,0.0
490,2016-06-01 09:00:00,4.9,93.4,11.0,65.45,9.49,5.73,87.24,0,2016-05-31 09:00:00,2016-05-30 09:00:00,0.0,0.0
491,2016-06-01 12:00:00,4.9,93.4,11.1,65.48,9.45,5.73,87.55,0,2016-05-31 12:00:00,2016-05-30 12:00:00,0.0,0.0
492,2016-06-01 15:00:00,4.9,93.4,11.1,65.2,9.37,5.63,87.58,0,2016-05-31 15:00:00,2016-05-30 15:00:00,0.0,0.0
493,2016-06-01 18:00:00,4.8,93.4,11.0,65.38,9.41,5.57,87.82,0,2016-05-31 18:00:00,2016-05-30 18:00:00,0.0,0.0
494,2016-06-01 21:00:00,4.9,93.4,11.0,65.35,9.41,5.6,87.88,0,2016-05-31 21:00:00,2016-05-30 21:00:00,0.0,0.0
495,2016-06-02 00:00:00,4.8,93.4,11.0,65.29,9.49,5.63,87.94,0,2016-06-01 00:00:00,2016-05-31 00:00:00,0.0,0.0
496,2016-06-02 03:00:00,4.8,93.4,11.0,65.32,9.41,5.48,87.73,0,2016-06-01 03:00:00,2016-05-31 03:00:00,0.0,0.0
497,2016-06-02 06:00:00,4.8,93.4,11.0,65.48,9.34,5.48,87.85,0,2016-06-01 06:00:00,2016-05-31 06:00:00,0.0,0.0
498,2016-06-02 09:00:00,4.8,93.4,10.8,65.69,9.26,5.48,88.03,0,2016-06-01 09:00:00,2016-05-31 09:00:00,0.0,0.0
499,2016-06-02 12:00:00,4.8,93.4,10.8,65.84,9.34,5.91,88.46,0,2016-06-01 12:00:00,2016-05-31 12:00:00,0.0,0.0
500,2016-06-02 15:00:00,4.8,93.4,10.8,65.75,9.34,5.91,88.22,0,2016-06-01 15:00:00,2016-05-31 15:00:00,0.0,0.0
501,2016-06-02 18:00:00,4.8,93.4,10.8,66.09,9.3,5.94,87.82,0,2016-06-01 18:00:00,2016-05-31 18:00:00,0.0,0.0
502,2016-06-02 21:00:00,4.8,93.4,11.0,65.48,9.26,5.73,87.39,0,2016-06-01 21:00:00,2016-05-31 21:00:00,0.0,0.0
503,2016-06-03 00:00:00,4.7,93.4,10.8,66.27,9.3,5.73,87.45,0,2016-06-02 00:00:00,2016-06-01 00:00:00,0.0,0.0
504,2016-06-03 03:00:00,4.6,93.4,10.8,65.87,9.3,5.6,87.18,0,2016-06-02 03:00:00,2016-06-01 03:00:00,0.0,0.0
505,2016-06-03 06:00:00,4.3,93.4,10.7,66.0,9.22,5.51,87.21,0,2016-06-02 06:00:00,2016-06-01 06:00:00,0.0,0.0
506,2016-06-03 09:00:00,4.3,93.4,10.8,65.81,9.22,5.39,87.3,0,2016-06-02 09:00:00,2016-06-01 09:00:00,0.0,0.0
507,2016-06-03 12:00:00,4.4,93.4,10.7,65.54,9.34,5.3,87.27,0,2016-06-02 12:00:00,2016-06-01 12:00:00,0.0,0.0
508,2016-06-03 15:00:00,4.3,93.4,10.6,65.72,9.22,5.3,87.3,0,2016-06-02 15:00:00,2016-06-01 15:00:00,0.0,0.0
509,2016-06-03 18:00:00,4.2,93.4,10.7,65.45,9.22,5.27,87.18,0,2016-06-02 18:00:00,2016-06-01 18:00:00,0.0,0.0
510,2016-06-03 21:00:00,4.1,93.4,10.6,65.23,9.18,5.54,87.21,0,2016-06-02 21:00:00,2016-06-01 21:00:00,0.0,0.0
511,2016-06-04 00:00:00,3.9,93.4,10.7,65.14,9.26,5.15,86.75,0,2016-06-03 00:00:00,2016-06-02 00:00:00,0.0,0.0
512,2016-06-04 03:00:00,13.0,75.3,11.9,65.14,9.76,13.66,59.58,0,2016-06-03 03:00:00,2016-06-02 03:00:00,0.0,0.0
513,2016-06-04 06:00:00,13.1,76.1,11.9,65.78,9.72,13.48,59.77,0,2016-06-03 06:00:00,2016-06-02 06:00:00,0.0,0.0
514,2016-06-04 09:00:00,13.3,76.6,12.0,66.27,9.79,13.63,60.07,0,2016-06-03 09:00:00,2016-06-02 09:00:00,0.0,0.0
515,2016-06-04 12:00:00,13.2,77.0,12.1,66.76,9.83,14.03,60.13,0,2016-06-03 12:00:00,2016-06-02 12:00:00,0.0,0.0
516,2016-06-04 15:00:00,13.3,78.3,12.2,67.0,9.76,14.76,59.43,0,2016-06-03 15:00:00,2016-06-02 15:00:00,0.0,0.0
517,2016-06-04 18:00:00,13.4,77.2,12.4,67.37,9.95,14.76,58.58,0,2016-06-03 18:00:00,2016-06-02 18:00:00,0.0,0.0
518,2016-06-04 21:00:00,14.2,76.9,12.4,67.74,9.83,14.85,59.34,0,2016-06-03 21:00:00,2016-06-02 21:00:00,0.0,0.0
519,2016-06-05 00:00:00,14.2,77.0,12.5,68.35,9.87,14.67,60.1,0,2016-06-04 00:00:00,2016-06-03 00:00:00,0.0,0.0
520,2016-06-05 03:00:00,14.0,77.4,12.7,68.83,9.91,14.85,60.04,0,2016-06-04 03:00:00,2016-06-03 03:00:00,0.0,0.0
521,2016-06-05 06:00:00,13.7,77.3,12.7,69.26,9.95,14.85,59.95,0,2016-06-04 06:00:00,2016-06-03 06:00:00,0.0,0.0
522,2016-06-05 09:00:00,13.9,78.1,12.8,69.75,9.95,14.79,60.44,0,2016-06-04 09:00:00,2016-06-03 09:00:00,0.0,0.0
523,2016-06-05 12:00:00,13.6,78.8,12.9,70.12,9.95,14.67,60.62,0,2016-06-04 12:00:00,2016-06-03 12:00:00,0.0,0.0
524,2016-06-05 15:00:00,13.1,80.5,13.0,70.51,10.1,14.76,60.68,0,2016-06-04 15:00:00,2016-06-03 15:00:00,0.0,0.0
525,2016-06-05 18:00:00,12.8,81.4,13.0,70.48,10.02,14.55,61.39,0,2016-06-04 18:00:00,2016-06-03 18:00:00,0.0,0.0
526,2016-06-05 21:00:00,12.6,82.7,13.2,70.7,10.14,14.33,62.85,0,2016-06-04 21:00:00,2016-06-03 21:00:00,0.0,0.0
