일시,기상온도,기상습도,tem_in_loc1,hum_in_loc1,tem_coil_loc1,tem_out_loc1,hum_out_loc1,cond_loc1,24뒤,48뒤
2018-07-19 8:30,25.9,85.5,29,67.37,29.02,27.37,65.87,0,0,0
2018-07-19 8:40,26,85.5,29.1,66.54,29.02,27.4,66.12,0,0,0
2018-07-19 8:50,26.3,88.4,29.3,63.4,29.02,27.49,65.69,0,0,0
2018-07-19 9:00,26.5,84.1,29.5,62.91,29.06,28.47,62,0,0,0
2018-07-19 9:10,27.1,80.4,29.8,61.54,29.06,28.83,61.08,0,0,0
2018-07-19 9:20,27.3,82.9,29.8,62.12,29.25,29.26,59.71,0,0,0
2018-07-19 9:30,27.5,83.8,29.8,62.55,29.29,29.87,57.08,0,0,0
2018-07-19 9:40,27.2,83,29.8,62.73,29.18,28.93,59.22,0,0,0
2018-07-19 9:50,27.8,77,29.8,62.61,29.29,29.72,58.64,0,0,0
2018-07-19 10:00,28.1,72.4,29.9,62.03,29.52,29.96,57.78,0,0,0
2018-07-19 10:10,27.9,71.4,30,61.84,29.52,30.02,58.3,0,0,0
2018-07-19 10:20,28.8,74,30.2,61.05,29.29,30.21,58.36,0,0,0
2018-07-19 10:30,28.6,70.3,30.2,60.71,29.25,29.69,57.91,0,0,0
2018-07-19 10:40,28.5,73.1,30.4,59.25,29.14,30.76,56.75,0,0,0
2018-07-19 10:50,29.3,73.3,30.5,56.93,29.37,30.27,56.2,0,0,0
2018-07-19 11:00,29,71.9,30.6,55.65,29.71,29.6,55.19,0,0,0
2018-07-19 11:10,29.6,68.3,30.8,53.94,29.41,29.57,52.9,0,0,0
2018-07-19 11:20,29.8,72.3,30.8,52.47,29.52,30.15,54.15,0,0,0
2018-07-19 11:30,29.4,72.1,30.9,50.95,29.48,31.15,51.62,0,0,0
2018-07-19 11:40,29.8,73.1,31.2,53.24,29.9,29.81,50.85,0,0,0
2018-07-19 11:50,29.7,71.9,31.2,51.1,29.56,30.15,50.67,0,0,0
2018-07-19 12:00,30.2,73.1,31.3,48.17,29.71,29.81,51.71,0,0,0
2018-07-19 12:10,30,73.2,31.5,48.29,29.79,29.38,54.27,0,0,0
2018-07-19 12:20,30.1,74.1,31.7,49.21,29.94,29.23,57.2,0,0,0
2018-07-19 12:30,29.9,75.5,31.8,49.51,29.98,29.96,54.76,0,0,0
2018-07-19 12:40,30.3,73.1,31.9,49.33,29.94,29.38,55.16,0,0,0
2018-07-19 12:50,30.6,72.3,31.9,48.84,30.36,29.66,55.71,0,0,0
2018-07-19 13:00,30.3,72.5,32.1,49.82,29.98,29.69,56.47,0,0,0
2018-07-19 13:10,29.7,72.4,32.2,50.09,30.25,29.6,57.23,0,0,0
2018-07-19 13:20,30.7,68.2,32.6,50.31,30.82,29.84,57.94,0,0,0
2018-07-19 13:30,31.3,64.1,32.5,51.19,30.51,29.35,58.97,0,0,0
2018-07-19 13:40,29.9,70.1,32.5,52.14,30.32,29.38,59.89,0,0,0
2018-07-19 13:50,29.9,72.6,32.5,51.92,30.21,29.41,58.94,0,0,0
2018-07-19 14:00,30.9,68,32.4,51.65,30.28,29.11,58.85,0,0,0
2018-07-19 14:10,30.2,68.4,32.7,52.38,30.32,29.14,59.46,0,0,0
2018-07-19 14:20,30.5,71.8,32.6,52.44,30.21,28.1,62.73,0,0,0
2018-07-19 14:30,30.7,69.4,32.5,52.56,30.51,28.44,61.57,0,0,0
2018-07-19 14:40,30.6,67,32.7,52.2,30.44,28.65,61.6,0,0,0
2018-07-19 14:50,30.2,70.2,32.8,51.71,30.44,28.8,59.98,0,0,0
2018-07-19 15:00,30.8,68.8,33,50.89,30.47,28.93,60.26,0,0,0
2018-07-19 15:10,30.4,68.4,33,50.85,30.59,29.05,60.2,0,0,0
2018-07-19 15:20,30.4,70,32.9,50.58,30.59,29.08,60.35,0,0,0
2018-07-19 15:30,30.3,71.4,33,50.55,30.59,28.77,61.78,0,0,0
2018-07-19 15:40,30.2,71.5,32.9,51.31,30.59,28.41,62.24,0,0,0
2018-07-19 15:50,30,71.3,32.8,51.62,30.59,28.38,61.69,0,0,0
2018-07-19 16:00,30.3,69.7,32.7,51.71,30.44,28.44,62.09,0,0,0
2018-07-19 16:10,30.5,68.4,32.7,51.74,30.47,28.53,61.75,0,0,0
2018-07-19 16:20,30.1,70.7,32.7,51.86,30.59,28.25,62.7,0,0,0
2018-07-19 16:30,29.7,68.1,32.6,51.65,30.47,28.04,63.43,0,0,0
2018-07-19 16:40,29.5,69.4,32.7,51.74,30.59,27.89,64.38,0,0,0
2018-07-19 16:50,29.5,70.4,32.6,51.86,30.63,27.86,62.7,0,0,0
2018-07-19 17:00,29.5,71,32.6,52.35,30.47,28.01,61.6,0,0,0
2018-07-19 17:10,29.3,69.7,32.6,51.83,30.44,28.1,60.9,0,0,0
2018-07-19 17:20,29,71.2,32.6,51.65,30.97,27.8,63,0,0,0
2018-07-19 17:30,29.2,69.4,32.6,51.86,30.63,27.8,62.73,0,0,0
2018-07-19 17:40,28.8,74.1,32.6,51.43,31.12,27.74,61.26,0,0,0
2018-07-19 17:50,28.7,74.5,32.6,50.37,30.55,27.83,60.47,0,0,0
2018-07-19 18:00,28.3,76.9,32.7,49.48,30.7,27.92,59.98,0,0,0
2018-07-19 18:10,28.3,79.2,32.5,49.27,30.82,27.46,63.03,0,0,0
2018-07-19 18:20,27.6,81,32.4,50.21,30.67,27.67,62.42,0,0,0
2018-07-19 18:30,27.4,81.9,32.3,50.61,30.63,27.52,61.84,0,0,0
2018-07-19 18:40,27.2,79.7,32.2,51.19,30.55,27.61,63.1,0,0,0
2018-07-19 18:50,26.9,78.5,32.1,52.11,30.59,27.46,64.44,0,0,0
2018-07-19 19:00,26.6,82,32,52.78,30.59,27.22,64.96,0,0,0
2018-07-19 19:10,26.3,82.1,31.7,52.87,30.51,27.06,64.84,0,0,0
2018-07-19 19:20,26.2,83.3,31.7,52.05,30.82,27,62.15,0,0,0
2018-07-19 19:30,26,83.8,31.5,51.5,30.36,26.94,62.52,0,0,0
2018-07-19 19:40,25.4,87.4,31.4,51.56,30.4,26.94,62.91,0,0,0
2018-07-19 19:50,25.4,86.2,31.4,51.59,30.4,26.64,63.64,0,0,0
2018-07-19 20:00,25.2,87.1,31.3,52.23,30.25,26.42,64.53,0,0,0
2018-07-19 20:10,25,87.2,31,53.42,30.17,26.3,66.06,0,0,0
2018-07-19 20:20,24.7,89.3,31,54.24,30.13,26.21,66.76,0,0,0
2018-07-19 20:30,24.5,89.6,31,54.43,30.17,26.24,67.22,0,0,0
2018-07-19 20:40,24.2,91,30.8,55.25,30.02,26.15,67.74,0,0,0
2018-07-19 20:50,24.1,92,30.8,55.22,30.05,26.27,67.03,0,0,0
2018-07-19 21:00,23.9,92.5,30.8,55.62,30.02,26.18,67.86,0,0,0
2018-07-19 21:10,23.7,93.4,30.8,55.49,29.98,26.27,67.4,0,0,0
2018-07-19 21:20,23.6,93.4,30.7,55.53,29.98,26.18,68.1,0,0,0
2018-07-19 21:30,23.3,93.4,30.6,56.32,29.94,25.96,69.32,0,0,0
2018-07-19 21:40,23.3,93.4,30.4,57.72,29.9,25.81,70.15,0,0,0
2018-07-19 21:50,23,93.4,30.3,58.52,29.9,25.6,71.7,0,0,0
2018-07-19 22:00,22.9,93.4,30.3,59.07,29.79,25.38,72.13,0,0,0
2018-07-19 22:10,22.9,93.4,30.2,59.52,29.79,25.38,72.68,0,0,0
2018-07-19 22:20,22.8,93.4,30.2,59.55,29.71,25.32,73.32,0,0,0
2018-07-19 22:30,22.9,93.4,30.1,60.01,29.75,25.05,74.15,0,0,0
2018-07-19 22:40,22.8,93.4,30.1,60.35,29.75,25.08,72.47,0,0,0
2018-07-19 22:50,22.7,93.4,30.1,60.23,29.71,25.26,73.35,0,0,0
2018-07-19 23:00,22.7,93.4,30.2,59.98,29.71,25.26,72.77,0,0,0
2018-07-19 23:10,22.6,93.4,30.2,59.92,29.71,25.35,72.31,0,0,0
2018-07-19 23:20,22.9,93.4,30.2,59.71,29.67,25.17,73.5,0,0,0
2018-07-19 23:30,22.6,93.4,30.3,59.62,29.67,25.17,73.93,0,0,0
2018-07-19 23:40,22.5,93.4,30.2,59.77,29.67,25.26,73.29,0,0,0
2018-07-19 23:50,22.5,93.4,30.2,59.83,29.71,25.05,74.45,0,0,0
2018-07-20 0:00,22.5,93.4,30.1,59.98,30.28,24.93,75.52,0,0,0
2018-07-20 0:10,22.3,93.4,30.1,60.07,29.79,24.99,76.4,0,0,0
2018-07-20 0:20,22.4,93.4,30,60.29,29.6,24.84,75.76,0,0,0
2018-07-20 0:30,22.3,93.4,30,60.41,29.6,24.8,75.73,0,0,0
2018-07-20 0:40,22.3,93.4,30,60.71,29.6,24.68,76.59,0,0,0
2018-07-20 0:50,22.2,93.4,30,61.05,29.48,24.62,77.47,0,0,0
2018-07-20 1:00,22,93.4,30,61.17,29.52,24.56,77.84,0,0,0
2018-07-20 1:10,22,93.4,29.9,61.2,29.64,24.53,77.87,0,0,0
2018-07-20 1:20,22.1,93.4,29.9,61.48,29.41,24.56,77.93,0,0,0
2018-07-20 1:30,22,93.4,29.8,61.9,29.44,24.47,78.63,0,0,0
2018-07-20 1:40,21.8,93.4,29.7,62.18,29.56,24.44,79.76,0,0,0
2018-07-20 1:50,22,93.4,29.7,62.33,29.52,24.04,81.38,0,0,0
2018-07-20 2:00,21.8,93.4,29.7,62.48,29.48,23.77,82.48,0,0,0
2018-07-20 2:10,21.8,93.4,29.6,62.21,29.37,23.68,82.72,0,0,0
2018-07-20 2:20,21.8,93.4,29.7,61.9,29.41,23.68,82.78,0,0,0
2018-07-20 2:30,21.9,93.4,29.6,62.06,29.52,23.71,82.66,0,0,0
2018-07-20 2:40,21.9,93.4,29.6,62.18,29.6,23.8,82.3,0,0,0
2018-07-20 2:50,21.9,93.4,29.5,62.45,29.41,23.68,82.11,0,0,0
2018-07-20 3:00,21.8,93.4,29.5,62.48,29.29,23.46,82.88,0,0,0
2018-07-20 3:10,21.7,93.4,29.4,62.67,29.25,23.34,83.82,0,0,0
2018-07-20 3:20,21.6,93.4,29.4,62.85,29.37,23.19,84.71,0,0,0
2018-07-20 3:30,21.5,93.4,29.3,62.73,29.37,23.06,85.04,0,0,0
2018-07-20 3:40,21.6,93.4,29.3,63.06,29.33,22.88,85.38,0,0,0
2018-07-20 3:50,21.5,93.4,29.2,63.31,29.33,22.88,85.65,0,0,0
2018-07-20 4:00,21.4,93.4,29.2,63.34,29.25,22.94,85.71,0,0,0
2018-07-20 4:10,21.5,93.4,29.1,63.4,29.33,22.76,85.87,0,0,0
2018-07-20 4:20,21.4,93.4,29.1,63.46,29.18,22.76,86.02,0,0,0
2018-07-20 4:30,21.1,93.4,29,63.74,29.22,22.64,86.2,0,0,0
2018-07-20 4:40,21.3,93.4,29,63.83,29.18,22.73,86.54,0,0,0
2018-07-20 4:50,21.2,93.4,29,64.1,29.14,22.7,86.57,0,0,0
2018-07-20 5:00,21,93.4,28.9,64.35,29.18,22.73,87.09,0,0,0
2018-07-20 5:10,21.2,93.4,28.8,64.44,29.18,22.79,87.12,0,0,0
2018-07-20 5:20,21.2,93.4,28.8,64.47,29.22,22.73,86.94,0,0,0
2018-07-20 5:30,21.2,93.4,28.8,64.41,29.22,22.82,86.72,0,0,0
2018-07-20 5:40,21.4,93.4,28.8,64.32,29.14,22.91,86.6,0,0,0
2018-07-20 5:50,21.4,93.4,28.8,64.68,29.14,22.88,86.6,0,0,0
2018-07-20 6:00,21.4,93.4,28.7,65.08,29.48,22.88,86.66,0,0,0
2018-07-20 6:10,21.5,93.4,28.7,65.26,29.1,23.06,86.36,0,0,0
2018-07-20 6:20,21.9,93.4,28.7,65.35,29.1,23.19,86.2,0,0,0
2018-07-20 6:30,22,93.4,28.6,65.75,29.14,23.49,85.81,0,0,0
2018-07-20 6:40,22.3,93.4,28.6,65.96,29.14,23.89,83.76,0,0,0
2018-07-20 6:50,22.3,93.4,28.6,65.84,29.14,24.53,82.26,0,0,0
2018-07-20 7:00,22.5,93.4,28.6,66.06,29.1,24.71,80.68,0,0,0
2018-07-20 7:10,22.8,93.4,28.6,66.79,29.02,25.45,78.27,0,0,0
2018-07-20 7:20,23.3,93.4,28.6,66.94,29.1,26.21,75.52,0,0,0
2018-07-20 7:30,23.6,93.4,28.6,67.03,29.18,27,72.53,0,0,0
2018-07-20 7:40,24.2,93.4,28.7,67.09,28.95,26.94,71.31,0,0,0
2018-07-20 7:50,24.3,93.4,28.8,67.12,29.06,27.25,68.01,0,0,0
2018-07-20 8:00,24.5,93.4,28.8,66.76,29.1,26.39,69.81,0,0,0
2018-07-20 8:10,25.1,93.4,28.9,66.18,29.1,27.92,67.19,0,0,0
2018-07-20 8:20,25.5,93.4,29,65.38,29.06,28.93,63.19,0,0,0
2018-07-20 8:30,25.3,92.8,29,65.23,29.02,28.41,63.8,0,0,0
2018-07-20 8:40,26,90,29.1,65.26,28.99,27.95,63.92,0,0,0
2018-07-20 8:50,26.4,88.8,29.2,64.99,29.06,29.57,61.66,0,0,0
2018-07-20 9:00,26.5,86.6,29.2,64.41,29.14,29.44,60.71,0,0,0
2018-07-20 9:10,26.9,88.2,29.3,64.44,29.14,29.72,59.34,0,0,0
2018-07-20 9:20,26.8,88.3,29.4,64.07,29.1,30.3,56.32,0,0,0
2018-07-20 9:30,27.5,86.9,29.5,64.13,29.44,31.25,53.6,0,0,0
2018-07-20 9:40,28.1,86.7,29.6,63.4,29.14,31.15,52.99,0,0,0
2018-07-20 9:50,28.4,85.3,29.8,63.34,29.37,31.28,53.36,0,0,0
2018-07-20 10:00,28.8,83.7,29.9,63.06,29.33,31.55,52.56,0,0,0
2018-07-20 10:10,29.1,82.3,30,62.85,29.33,31.37,52.66,0,0,0
2018-07-20 10:20,28.8,80.9,30.2,62.58,29.37,31.46,53.45,0,0,0
2018-07-20 10:30,29.8,81.3,30.3,62.42,29.29,31.06,53.33,0,0,0
2018-07-20 10:40,29.7,78.6,30.4,61.97,29.41,30.54,54.24,0,0,0
2018-07-20 10:50,30.1,73.4,30.5,61.02,29.37,29.72,56.41,0,0,0
2018-07-20 11:00,30.4,75.4,30.6,59.86,29.37,29.51,57.51,0,0,0
2018-07-20 11:10,30.5,72.1,30.6,58.46,29.33,29.08,58.42,0,0,0
2018-07-20 11:20,30.9,74.7,30.7,57.14,29.33,29.2,59.58,0,0,0
2018-07-20 11:30,30.4,77.3,30.9,58.12,29.48,29.05,60.26,0,0,0
2018-07-20 11:40,29.9,81.2,31,57.23,29.41,29.23,60.59,0,0,0
2018-07-20 11:50,30.3,80.3,31.1,57.63,29.41,29.32,59.52,0,0,0
2018-07-20 12:00,30.2,80.8,31.2,56.65,29.37,29.69,59.1,0,0,0
2018-07-20 12:10,30.3,79.7,31.2,56.47,29.48,29.54,59.19,0,0,0
2018-07-20 12:20,30.4,78,31.3,54.73,29.64,29.57,60.5,0,0,0
2018-07-20 12:30,30.9,80.5,31.5,55.28,29.6,29.32,63,0,0,0
2018-07-20 12:40,30.7,79,31.6,57.05,29.64,29.32,62.67,0,0,0
2018-07-20 12:50,30.8,77.5,31.8,57.11,29.75,29.9,57.97,0,0,0
2018-07-20 13:00,30.8,78.5,31.7,55.01,29.71,30.3,55.8,0,0,0
2018-07-20 13:10,30.8,77.5,31.8,52.05,29.64,30.15,56.53,0,0,0
2018-07-20 13:20,31,76.2,32,52.08,29.71,29.47,61.08,0,0,0
2018-07-20 13:30,30.9,75.8,32.2,52.69,29.83,28.83,61.57,0,0,0
2018-07-20 13:40,31.2,75.4,32.2,53.79,29.83,28.96,62.82,0,0,0
2018-07-20 13:50,31.3,75.7,32.4,53.45,29.83,29.2,62.45,0,0,0
2018-07-20 14:00,31.7,74.8,32.6,53.66,30.02,28.89,62.42,0,0,0
2018-07-20 14:10,31.7,73.4,32.6,54.03,30.02,29.35,62.88,0,0,0
2018-07-20 14:20,31.3,74.5,32.6,53.57,30.09,29.41,60.87,0,0,0
2018-07-20 14:30,30.9,74.9,32.6,53.21,30.21,29.63,60.41,0,0,0
2018-07-20 14:40,31.2,75.5,32.7,52.56,30.13,30.09,59.04,0,0,0
2018-07-20 14:50,31.1,69.8,32.6,52.63,30.02,29.96,57.63,0,0,0
2018-07-20 15:00,31.1,69.9,32.6,52.2,30.17,30.15,54.73,0,0,0
2018-07-20 15:10,30.6,71.6,32.6,50.73,30.05,30.12,53.94,0,0,0
2018-07-20 15:20,30.8,70.4,32.5,48.14,30.05,30.09,51.4,0,0,0
2018-07-20 15:30,30.9,69.9,32.6,48.66,30.09,30.39,51.95,0,0,0
2018-07-20 15:40,30.8,70.4,32.6,46.06,30.63,30.36,51.25,0,0,0
2018-07-20 15:50,31.1,69.7,32.6,47.34,30.05,30.27,51.07,0,0,0
2018-07-20 16:00,31.1,68.6,32.6,47.07,30.17,30.18,49.94,0,0,0
2018-07-20 16:10,30.8,70.6,32.6,48.14,30.13,30.24,48.81,0,0,0
2018-07-20 16:20,30.5,69.2,32.7,47.34,30.59,30.27,47.22,0,0,0
2018-07-20 16:30,30.2,69.3,32.7,46.03,30.25,29.99,49.05,0,0,0
2018-07-20 16:40,30.7,70.7,32.7,44.41,30.05,29.96,47.62,0,0,0
2018-07-20 16:50,30.5,67.3,32.6,45.45,30.13,30.12,46.79,0,0,0
2018-07-20 17:00,30.5,66.1,32.6,44.38,30.17,29.99,48.53,0,0,0
2018-07-20 17:10,30.5,70,32.7,44.08,30.28,29.63,50.55,0,0,0
2018-07-20 17:20,30.2,68.6,32.6,44.9,30.09,29.44,49.36,0,0,0
2018-07-20 17:30,30.2,66.7,32.5,44.23,30.13,29.69,47.5,0,0,0
2018-07-20 17:40,30.1,67,32.5,43.71,30.21,29.57,47.04,0,0,0
2018-07-20 17:50,29.8,70.2,32.5,44.17,30.7,29.6,48.75,0,0,0
2018-07-20 18:00,29.3,68.1,32.5,45.05,30.21,29.47,47.71,0,0,0
2018-07-20 18:10,29,66.9,32.4,43.68,30.4,29.47,51.86,0,0,0
2018-07-20 18:20,28.8,67.5,32.5,44.38,30.32,29.29,51.5,0,0,0
2018-07-20 18:30,28.5,68.5,32.6,44.75,30.32,29.23,51.68,0,0,0
2018-07-20 18:40,28.1,71.3,32.4,44.57,30.28,29.35,48.05,0,0,0
2018-07-20 18:50,28.1,71.1,32.4,43.68,30.28,29.35,47.5,0,0,0
2018-07-20 19:00,27.6,74.6,32.3,43.25,30.59,29.35,50.21,0,0,0
2018-07-20 19:10,27.6,75,32.4,43.77,30.47,29.11,49.54,0,0,0
2018-07-20 19:20,27,78.9,32.3,43.44,30.36,29.14,44.44,0,0,0
2018-07-20 19:30,27,80.9,32.2,43.53,30.44,29.05,47.59,0,0,0
2018-07-20 19:40,26.5,83.5,32.2,43.47,30.47,29.02,47.8,0,0,0
2018-07-20 19:50,26,86.1,32.1,43.22,30.47,29.08,47.37,0,0,0
2018-07-20 20:00,26.1,86.3,32.1,42.83,31.01,28.99,48.2,0,0,0
2018-07-20 20:10,25.3,89.9,32,42.67,30.47,28.86,47.01,0,0,0
2018-07-20 20:20,25.1,90,32,42.83,30.47,28.86,45.88,0,0,0
2018-07-20 20:30,25.1,89.7,32,42.92,30.47,28.86,47.01,0,0,0
2018-07-20 20:40,25,90.6,32,42.86,30.47,28.53,50.27,0,0,0
2018-07-20 20:50,24.9,89.8,31.9,44.54,30.63,27.83,56.96,0,0,0
2018-07-20 21:00,24.8,86.1,31.8,46.86,30.55,27.52,56.68,0,0,0
2018-07-20 21:10,24.4,89.9,31.7,47.47,30.55,27.49,57.63,0,0,0
2018-07-20 21:20,24.4,91.8,31.7,48.57,30.59,26.82,61.51,0,0,0
2018-07-20 21:30,24,89.3,31.4,50.7,30.47,26.42,63.13,0,0,0
2018-07-20 21:40,24.1,88.5,31.3,51.59,30.32,26.27,64.32,0,0,0
2018-07-20 21:50,23.8,91.9,31.2,52.14,30.28,26.09,63.83,0,0,0
2018-07-20 22:00,23.4,93.4,30.9,53.21,30.25,25.93,66,0,0,0
2018-07-20 22:10,23.5,93.4,30.8,53.63,30.25,26.06,65.54,0,0,0
2018-07-20 22:20,23.2,93.4,30.8,53.94,30.21,25.87,67.46,0,0,0
2018-07-20 22:30,23.4,93.4,30.9,54.3,30.17,25.75,68.47,0,0,0
2018-07-20 22:40,23.5,93.4,30.8,54.95,30.17,25.66,70.45,0,0,0
2018-07-20 22:50,23.3,93.4,30.8,55.68,30.17,25.48,71.43,0,0,0
2018-07-20 23:00,23.1,93.4,30.8,55.95,30.09,25.48,69.41,0,0,0
2018-07-20 23:10,22.9,93.4,30.7,55.34,29.98,25.69,66.18,0,0,0
2018-07-20 23:20,22.5,93.4,30.6,54.03,30.05,25.81,64.59,0,0,0
2018-07-20 23:30,22.6,93.4,30.6,53.21,30.02,25.72,64.32,0,0,0
2018-07-20 23:40,22.3,93.4,30.7,52.2,30.09,25.66,64.07,0,0,0
2018-07-20 23:50,22.6,93.4,30.6,52.26,30.05,25.75,64.96,0,0,0
2018-07-21 0:00,22.6,93.4,30.8,52.08,30.09,25.78,66.79,0,0,0
2018-07-21 0:10,22.5,93.4,30.8,51.92,30.17,24.96,73.93,0,0,0
2018-07-21 0:20,22.4,93.4,30.8,53.27,30.09,24.62,75.95,0,0,0
2018-07-21 0:30,22.5,93.4,30.8,54.52,29.98,24.35,78.57,0,0,0
2018-07-21 0:40,22.3,93.4,30.8,54.98,30.05,24.13,79,0,0,0
2018-07-21 0:50,22.3,93.4,30.7,55.77,29.98,23.95,79.7,0,0,0
2018-07-21 1:00,22.3,93.4,30.6,56.68,29.98,23.89,80.28,0,0,0
2018-07-21 1:10,22.3,93.4,30.5,57.3,29.9,23.74,79.95,0,0,0
2018-07-21 1:20,22,93.4,30.4,57.23,29.79,23.52,79.18,0,0,0
2018-07-21 1:30,21.9,93.4,30.3,57.45,29.83,23.49,79.3,0,0,0
2018-07-21 1:40,22,93.4,30.2,57.69,29.75,23.43,79.52,0,0,0
2018-07-21 1:50,21.8,93.4,30.1,57.75,29.79,23.43,79.67,0,0,0
2018-07-21 2:00,21.6,93.4,30.1,57.78,29.79,23.37,79.88,0,0,0
2018-07-21 2:10,21.5,93.4,30,57.63,29.67,23.52,79.49,0,0,0
2018-07-21 2:20,21.6,93.4,30,57.78,29.64,23.49,78.72,0,0,0
2018-07-21 2:30,21.5,93.4,30,57.63,29.67,23.58,77.75,0,0,0
2018-07-21 2:40,21.6,93.4,29.9,57.6,29.67,23.64,77.29,0,0,0
2018-07-21 2:50,21.5,93.4,29.8,57.75,29.71,23.58,77.9,0,0,0
2018-07-21 3:00,21.5,93.4,29.8,57.75,29.67,23.68,77.87,0,0,0
2018-07-21 3:10,21.6,93.4,29.7,57.6,29.71,23.61,76.92,0,0,0
2018-07-21 3:20,21.2,93.4,29.7,57.66,29.48,23.58,76.95,0,0,0
2018-07-21 3:30,21.2,93.4,29.6,57.6,29.64,23.46,78.54,0,0,0
2018-07-21 3:40,21.5,93.4,29.6,58.06,29.6,23.16,81.17,0,0,0
2018-07-21 3:50,21,93.4,29.4,58.39,29.52,23.13,81.5,0,0,0
2018-07-21 4:00,21.3,93.4,29.4,58.91,29.44,22.94,81.87,0,0,0
2018-07-21 4:10,21.2,93.4,29.4,59.22,29.48,22.94,82.11,0,0,0
2018-07-21 4:20,21.2,93.4,29.4,59.65,29.48,22.91,82.17,0,0,0
2018-07-21 4:30,21,93.4,29.3,59.65,29.52,23,81.47,0,0,0
2018-07-21 4:40,21,93.4,29.2,59.77,29.48,23.19,80.49,0,0,0
2018-07-21 4:50,21.1,93.4,29.2,59.58,29.44,23.22,79.64,0,0,0
2018-07-21 5:00,20.8,93.4,29.2,59.68,29.48,23.28,79.67,0,0,0
2018-07-21 5:10,21,93.4,29.2,59.46,29.41,23.34,79.49,0,0,0
2018-07-21 5:20,20.8,93.4,29.2,59.16,29.44,23.98,76.8,0,0,0
2018-07-21 5:30,20.8,93.4,29.3,59.13,29.41,23.95,77.87,0,0,0
2018-07-21 5:40,20.9,93.4,29.2,59.31,29.44,23.49,79.49,0,0,0
2018-07-21 5:50,21,93.4,29.2,59.34,29.41,23.4,79.95,0,0,0
2018-07-21 6:00,21.2,93.4,29.2,59.89,29.48,23.83,79.64,0,0,0
2018-07-21 6:10,21.5,93.4,29.2,60.13,29.41,24.56,79.67,0,0,0
2018-07-21 6:20,21.6,93.4,29.2,60.26,29.41,24.93,77.11,0,0,0
2018-07-21 6:30,21.9,93.4,29.1,60.38,29.41,25.69,75.03,0,0,0
2018-07-21 6:40,22.3,93.4,29.1,60.68,29.37,25.51,72.77,0,0,0
2018-07-21 6:50,22.8,93.4,29,61.23,29.37,26.09,71.83,0,0,0
2018-07-21 7:00,23.2,93.4,28.9,61.54,29.37,26.45,69.35,0,0,0
2018-07-21 7:10,23.6,93.4,29,61.81,29.37,26.79,68.56,0,0,0
2018-07-21 7:20,23.7,93,28.9,62.09,29.41,27.43,66.76,0,0,0
2018-07-21 7:30,24.4,92.1,29,62.76,29.41,28.35,64.26,0,0,0
2018-07-21 7:40,24.7,88.8,29,62.76,29.41,28.68,62.94,0,0,0
2018-07-21 7:50,25.1,88,29.1,62.88,29.33,29.81,60.1,0,0,0
2018-07-21 8:00,25.6,87.7,29.1,63.16,29.56,30.15,59.65,0,0,0
2018-07-21 8:10,25.9,85.1,29.2,63.52,29.33,30.45,59.46,0,0,0
2018-07-21 8:20,26.7,84.3,29.2,63.55,29.37,31.83,55.31,0,0,0
2018-07-21 8:30,26.6,82.4,29.4,64.38,29.44,32.68,50.7,0,0,0
2018-07-21 8:40,27.4,81.9,29.5,64.84,29.41,32.68,50.95,0,0,0
2018-07-21 8:50,27.5,80.9,29.6,64.62,29.41,33.29,47.65,0,0,0
2018-07-21 9:00,27.9,78.4,29.7,64.19,29.44,33.32,48.29,0,0,0
2018-07-21 9:10,28.9,79.2,29.8,64.38,29.6,33.26,48.87,0,0,0
2018-07-21 9:20,28.7,74.8,30,64.07,29.52,32.53,48.81,0,0,0
2018-07-21 9:30,29.2,71.8,30.1,63.22,29.48,33.78,47.41,0,0,0
2018-07-21 9:40,29.4,80.8,30.2,62.36,29.56,33.96,46.46,0,0,0
2018-07-21 9:50,29.7,80.4,30.4,61.84,29.67,34.6,44.99,0,0,0
2018-07-21 10:00,29.9,76.7,30.5,60.65,29.71,35.15,43.53,0,0,0
2018-07-21 10:10,30.5,77.9,30.6,60.26,29.71,33.84,45.79,0,0,0
2018-07-21 10:20,30.2,73.9,30.8,59.83,29.67,33.96,45.36,0,0,0
2018-07-21 10:30,31,71.8,30.8,58.7,29.79,34.05,44.14,0,0,0
2018-07-21 10:40,30.8,70.4,31,57.97,29.9,32.65,47.56,0,0,0
2018-07-21 10:50,31.4,69.1,31.2,57.3,29.83,32.01,49.15,0,0,0
2018-07-21 11:00,31.6,71.6,31.3,56.62,29.94,31.79,50.15,0,0,0
2018-07-21 11:10,32,71.4,31.5,55.95,29.98,32.5,46.06,0,0,0
2018-07-21 11:20,31.6,67.2,31.6,55.28,30.02,31.73,50.49,0,0,0
2018-07-21 11:30,31.8,65,31.7,54.24,30.05,31.61,53.63,0,0,0
2018-07-21 11:40,31.8,67,31.9,53.57,30.02,31.67,54.12,0,0,0
2018-07-21 11:50,32.4,67.6,32,53.42,30.25,32.68,50.73,0,0,0
2018-07-21 12:00,32.7,66.3,32.2,53.75,30.13,31.34,53.36,0,0,0
2018-07-21 12:10,32.6,67.5,32.4,53.21,30.17,32.07,52.05,0,0,0
2018-07-21 12:20,32.3,63.6,32.4,52.56,30.21,32.68,50.27,0,0,0
2018-07-21 12:30,32.4,65,32.6,52.26,30.44,32.47,50.49,0,0,0
